"Charity","EffectiveAltruism","EffectiveAltruism2","WorkStatus","Profession","Degree","Age","Income","Year","CharityLog","IncomeLog","Bachelors","Highschool","Masters","MDJDotherprofessionaldegree","None","Other","PhD.","twoyeardegree","Academicsontheteachingside","Forprofitwork","Governmentwork","Homemaker","Independentlywealthy","Nonprofitwork","Selfemployed","Student","Unemployed"
0,FALSE,NA,"Student","Computers (practical: IT programming etc.)","two year degree",29,42000,"2013",0,10.6454487065059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Computers (other academic computer science)","High school",22,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,TRUE,NA,"Unemployed","Engineering","Ph D.",21,NA,"2013",3.93182563272433,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,TRUE,NA,"Nonprofit work","Other","Masters",19,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
950,FALSE,NA,"Student","Mathematics","High school",31,25000,"2013",6.85751406254539,10.1266711030504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,TRUE,NA,"Academics on the teaching side","Engineering","Masters",22,NA,"2013",3.04452243772342,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,TRUE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",22,NA,"2013",3.04452243772342,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,FALSE,NA,"Forprofit work","Computers (AI)","Ph D.",22,NA,"2013",3.93182563272433,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Academics on the teaching side","Mathematics","Bachelors",NA,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",22,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Government work","Other","High school",26,20000,"2013",0,9.90353755128617,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,FALSE,NA,"Student","Finance / Economics","High school",21,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Nonprofit work","Computers (practical: IT programming etc.)","Bachelors",33,50000,"2013",0,10.8197982842103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250,FALSE,NA,"Forprofit work","Engineering","two year degree",27,27000,"2013",5.52545293913178,10.2036291813376,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Other","High school",18,0,"2013",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,FALSE,NA,"Unemployed","Computers (other academic computer science)","None",20,16400,"2013",4.51085950651685,9.70509758756311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Government work","Medicine","Bachelors",30,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",28,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",34,1e+05,"2013",0,11.5129354649202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,FALSE,NA,"Student","Mathematics","High school",38,250000,"2013",5.52545293913178,12.4292201968364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Independently wealthy","Other","Bachelors",24,140000,"2013",NA,11.8494048444231,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,FALSE,NA,"Forprofit work","Engineering","Ph D.",18,0,"2013",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
400,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Ph D.",24,NA,"2013",5.99396142730657,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Academics on the teaching side","Physics","Masters",30,NA,"2013",0,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,FALSE,NA,"Selfemployed","Art","Bachelors",19,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Forprofit work","Other","Bachelors",32,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Finance / Economics","Bachelors",27,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,TRUE,NA,"Student",NA,"None",20,NA,"2013",5.70711026474888,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
200,TRUE,NA,"Student","Other ""hard science""","None",25,60000,"2013",5.30330490805908,11.002116507732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
80,FALSE,NA,"Student","Physics","Bachelors",25,50000,"2013",4.39444915467244,10.8197982842103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Student","Physics","Masters",40,25000,"2013",4.61512051684126,10.1266711030504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Student","Computers (practical: IT programming etc.)","None",43,NA,"2013",4.61512051684126,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",47,40000,"2013",2.39789527279837,10.5966597327836,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Student","Mathematics","None",27,25000,"2013",0,10.1266711030504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",19,NA,"2013",4.61512051684126,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",32,70000,"2013",4.75359019110636,11.1562648066437,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Forprofit work","Law","MDJDother professional degree",43,45000,"2013",5.30330490805908,10.7144399907278,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
200,NA,NA,"Unemployed",NA,"Bachelors",43,NA,"2013",5.30330490805908,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,FALSE,NA,"Student","Mathematics","High school",24,2135,"2013",3.04452243772342,7.66669020008009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",24,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,FALSE,NA,"Government work","Other","Masters",27,4500,"2013",2.39789527279837,8.41205487329293,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Student","Finance / Economics","High school",23,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",25,95000,"2013",0,11.4616426968431,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",19,NA,"2013",3.43398720448515,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Student","Computers (AI)","High school",29,NA,"2013",4.61512051684126,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,FALSE,NA,"Student","Finance / Economics","High school",53,125000,"2013",6.90875477931522,11.7360770162524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",33,25000,"2013",0,10.1266711030504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",37,80000,"2013",4.70953020131233,11.2897944135779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Academics on the teaching side","Law","Ph D.",33,74000,"2013",0,11.2118338856085,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
370,TRUE,NA,"Student","Philosophy","Ph D.",27,45000,"2013",5.91620206260743,10.7144399907278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Engineering","Masters",28,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Academics on the teaching side","Biology","Bachelors",28,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",25,0,"2013",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Physics","Masters",16,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Unemployed","Neuroscience","High school",17,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,TRUE,NA,"Student","Psychology","High school",25,NA,"2013",4.02535169073515,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,FALSE,NA,"Independently wealthy","Computers (practical: IT programming etc.)","Masters",16,NA,"2013",3.93182563272433,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,FALSE,NA,"Selfemployed","Other","Masters",16,NA,"2013",3.93182563272433,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1200,FALSE,NA,"Student","Computers (other academic computer science)","High school",22,33000,"2013",7.09090982207998,10.4042931430198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,FALSE,NA,"Forprofit work","Business","Bachelors",23,30000,"2013",5.30330490805908,10.3089859934221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Finance / Economics","Bachelors",17,0,"2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",29,150000,"2013",6.39859493453521,11.9183972397228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Physics","High school",15,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500,TRUE,NA,"Student","Physics","High school",43,2e+05,"2013",7.31388683163346,12.2060776455177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Student","Physics","High school",26,16000,"2013",4.61512051684126,9.68040649926887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,TRUE,NA,"Student","Physics","High school",26,160000,"2013",4.61512051684126,11.9829353441964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Physics","High school",29,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Other","None",21,0,"2013",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Engineering","Bachelors",26,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Student","Finance / Economics","High school",44,NA,"2013",5.30330490805908,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",20,10000,"2013",3.04452243772342,9.21044036697652,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10000,TRUE,NA,"Student","Mathematics","High school",26,3e+05,"2013",9.21044036697652,12.6115410869661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,FALSE,NA,"Student","Biology","High school",45,NA,"2013",7.60140233458373,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Selfemployed","Engineering","Masters",22,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Other ""hard science""","Masters",20,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000,FALSE,NA,"Student","Finance / Economics","High school",28,160000,"2013",8.69968140098951,11.9829353441964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800,TRUE,NA,"Student","Mathematics","High school",25,50000,"2013",7.49609734517596,10.8197982842103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Academics on the teaching side","Other ""social science""","Masters",34,150000,"2013",NA,11.9183972397228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NA,NA,NA,"Government work","Statistics","Masters",23,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",24,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Selfemployed","Other","Bachelors",25,37000,"2013",0,10.5187002182882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500,FALSE,NA,"Student","Other","Bachelors",24,51000,"2013",7.31388683163346,10.8396005193574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (other academic computer science)","High school",32,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,NA,"Student","Physics","High school",24,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",24,12000,"2013",5.30330490805908,9.39274525863144,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",21,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Business","Masters",55,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Forprofit work","Law","MDJDother professional degree",45,25000,"2013",5.30330490805908,10.1266711030504,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,FALSE,NA,"Student","Computers (practical: IT programming etc.)","two year degree",19,NA,"2013",3.25809653802148,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4000,FALSE,NA,"Student","Computers (practical: IT programming etc.)","two year degree",35,NA,"2013",8.29429960885724,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1000,TRUE,NA,"Nonprofit work","Computers (practical: IT programming etc.)","Bachelors",30,150000,"2013",6.90875477931522,11.9183972397228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","two year degree",18,NA,"2013",2.39789527279837,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Finance / Economics","High school",19,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Selfemployed","Computers (practical: IT programming etc.)","Masters",19,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,TRUE,NA,"Unemployed","Computers (practical: IT programming etc.)","High school",19,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,TRUE,NA,"Unemployed","Computers (practical: IT programming etc.)","Bachelors",19,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",19,0,"2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",16,8000,"2013",NA,8.98732181285012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",31,90000,"2013",5.30330490805908,11.4075760603618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,FALSE,NA,"Student","Philosophy","Bachelors",15,500,"2013",3.04452243772342,6.21660610108486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,FALSE,NA,"Student","Computers (other academic computer science)","Bachelors",20,1500,"2013",5.52545293913178,7.31388683163346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,FALSE,NA,"Selfemployed","Other","Bachelors",40,130000,"2013",5.30330490805908,11.7752974217158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,TRUE,NA,"Nonprofit work","Art","Masters",22,NA,"2013",4.61512051684126,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,FALSE,NA,"Nonprofit work","Art","Masters",19,NA,"2013",3.04452243772342,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3000,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Ph D.",26,0,"2013",8.00670084544037,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
200,TRUE,NA,"Student","Computers (other academic computer science)","Bachelors",26,22000,"2013",5.30330490805908,9.99884318585288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,TRUE,NA,"Student","Other ""hard science""","Bachelors",18,0,"2013",4.61512051684126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",20,4243,"2013",1.79175946922805,8.35326149973387,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Computers (other academic computer science)","Bachelors",27,15000,"2013",0,9.61587214452889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Mathematics","High school",25,44000,"2013",NA,10.6919676399149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,FALSE,NA,"Forprofit work","Business","Bachelors",37,70000,"2013",5.30330490805908,11.1562648066437,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Other","Masters",31,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Student","Finance / Economics","None",28,0,"2013",5.30330490805908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",41,250000,"2013",NA,12.4292201968364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (other academic computer science)","Bachelors",16,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,TRUE,NA,"Student","Physics","High school",16,0,"2013",3.04452243772342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Engineering","High school",29,150000,"2013",0,11.9183972397228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Other","None",27,90000,"2013",NA,11.4075760603618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Other","Masters",45,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",33,170000,"2013",4.61512051684126,12.043559598368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Student","Other ""social science""","High school",21,0,"2013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Engineering","High school",21,0,"2013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Selfemployed","Computers (practical: IT programming etc.)","two year degree",30,60000,"2013",NA,11.002116507732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
100,FALSE,NA,NA,"Computers (practical: IT programming etc.)","Bachelors",36,64000,"2013",4.61512051684126,11.0666539872197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,TRUE,NA,"Student","Mathematics","Masters",20,10000,"2013",3.43398720448515,9.21044036697652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Selfemployed","Finance / Economics","Bachelors",37,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,NA,"Forprofit work","Business","MDJDother professional degree",24,11400,"2013",0,9.34145634983372,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",29,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",23,90000,"2013",0,11.4075760603618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",25,1e+05,"2013",6.90875477931522,11.5129354649202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Business","Bachelors",29,135000,"2013",0,11.8130374648005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (other academic computer science)","Bachelors",22,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Government work","Law","MDJDother professional degree",21,10000,"2013",0,9.21044036697652,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100,TRUE,NA,"Student","Physics","Masters",25,40000,"2013",4.61512051684126,10.5966597327836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (other academic computer science)","High school",54,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,FALSE,NA,"Student","Computers (other academic computer science)","Masters",54,NA,"2013",9.21044036697652,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",29,150000,"2013",0,11.9183972397228,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Student","Art","Bachelors",27,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Nonprofit work","Other ""hard science""","Bachelors",NA,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1200,FALSE,NA,"Academics on the teaching side","Other ""social science""","Masters",31,150000,"2013",7.09090982207998,11.9183972397228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Law","MDJDother professional degree",22,NA,"2013",0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Engineering","Bachelors",23,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6000,FALSE,NA,"Student","Neuroscience","Bachelors",50,85000,"2013",8.69968140098951,11.3504183001091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",35,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Student","Mathematics","Bachelors",16,NA,"2013",4.61512051684126,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Unemployed","Psychology","High school",22,1e+05,"2013",0,11.5129354649202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500,FALSE,NA,"Forprofit work","Other ""social science""","Bachelors",30,98000,"2013",6.21660610108486,11.4927329616823,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",28,0,"2013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Mathematics","Masters",21,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","None",17,NA,"2013",NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,NA,"Student","Mathematics","High school",16,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Forprofit work","Finance / Economics","Masters",28,24000,"2013",NA,10.0858507751287,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",29,88213,"2013",0,11.3875209595573,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,FALSE,NA,"Student","Engineering","None",23,NA,"2013",2.39789527279837,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Computers (other academic computer science)","None",19,0,"2013",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,TRUE,NA,"Student","Philosophy","High school",23,NA,"2013",1.38629436111989,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,TRUE,NA,"Government work","Physics","Ph D.",26,12000,"2013",5.99396142730657,9.39274525863144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",25,25000,"2013",NA,10.1266711030504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,FALSE,NA,"Student","Business","Bachelors",30,NA,"2013",5.52545293913178,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Mathematics","None",26,30000,"2013",0,10.3089859934221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1000,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",30,1e+05,"2013",6.90875477931522,11.5129354649202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",35,1e+05,"2013",7.60140233458373,11.5129354649202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Finance / Economics","Bachelors",45,105000,"2013",0,11.5617251529038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","None",28,58000,"2013",6.21660610108486,10.9682155307592,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Other ""social science""","High school",24,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Selfemployed","Finance / Economics","Masters",29,50000,"2013",0,10.8197982842103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
